Calendar Year,School Name,State,School Type,ICSEA,ICSEA Percentile,Full Time Equivalent Teaching Staff,Full Time Equivalent Enrolments
2021,Learning Co-Operative School,VIC,Primary,1086.0,82.0,2.0,28.0
2021,Hurstville Grove Infants School,NSW,Primary,1086.0,82.0,4.8,78.0
2021,Notre Dame Catholic Primary School,WA,Primary,1086.0,82.0,23.8,412.0
2021,Domremy Catholic College,NSW,Secondary,1086.0,82.0,48.4,639.0
2021,Diamond Creek Primary School,VIC,Primary,1086.0,82.0,18.6,256.0
2021,Strathmore Primary School,VIC,Primary,1086.0,81.0,28.2,399.0
2021,St Catherine's Primary School,VIC,Primary,1086.0,82.0,37.6,663.6
2021,Flinders Christian Community College,VIC,Combined,1086.0,82.0,120.6,1491.0
2021,Freshwater Creek Steiner School,VIC,Primary,1086.0,82.0,10.5,126.0
2021,Warrigal Road State School,QLD,Primary,1086.0,82.0,84.8,1362.0
2021,Marymount Primary School,QLD,Primary,1086.0,82.0,53.6,1058.0
2021,Grace Lutheran Primary School,QLD,Primary,1086.0,82.0,25.4,405.0
2021,St Patrick's Primary School,WA,Primary,1086.0,82.0,9.8,144.0
2021,Kalamunda Christian School,WA,Primary,1086.0,82.0,11.6,167.0
2021,Parklands School,WA,Primary,1086.0,82.0,11.2,141.0
2021,Frederick Irwin Anglican School,WA,Combined,1086.0,82.0,109.0,1494.0
2021,Heathfield Primary School,SA,Primary,1086.0,82.0,8.6,153.0
2021,St Aloysius College,SA,Combined,1086.0,82.0,92.9,1190.0
2021,Fitra Community School,VIC,Primary,1086.0,82.0,4.1,32.0
2021,Sandringham College,VIC,Secondary,1085.0,81.0,79.3,944.3
2021,Our Lady of the Angels Primary School,NSW,Primary,1085.0,81.0,30.9,568.0
2021,Cronulla South Public School,NSW,Primary,1085.0,81.0,14.9,263.0
2021,Caringbah North Public School,NSW,Primary,1085.0,81.0,30.1,581.0
2021,Burraneer Bay Public School,NSW,Primary,1085.0,81.0,31.1,600.0
2021,Beacon Hill Public School,NSW,Primary,1085.0,81.0,25.6,491.0
2021,Quakers Hill East Public School,NSW,Primary,1085.0,81.0,40.2,749.0
2021,Keiraville Public School,NSW,Primary,1085.0,81.0,16.4,289.0
2021,Parramatta Marist High School,NSW,Secondary,1085.0,81.0,74.9,1065.0
2021,St Paul of the Cross Catholic Primary School,NSW,Primary,1085.0,81.0,15.5,192.0
2021,St Ursula's College,NSW,Secondary,1085.0,81.0,78.4,1110.2
2021,St Christopher's Catholic Primary School,NSW,Primary,1085.0,81.0,32.6,560.0
2021,Kesser Torah College,NSW,Combined,1085.0,81.0,30.5,363.0
2021,Sacred Heart School,VIC,Primary,1085.0,81.0,30.1,455.4
2021,Casey Grammar School,VIC,Combined,1085.0,81.0,73.0,1025.0
2021,Aitken College,VIC,Combined,1085.0,81.0,102.7,1291.2
2021,Mount Samson State School,QLD,Primary,1085.0,81.0,17.1,259.0
2021,Sunshine Beach State School,QLD,Primary,1085.0,81.0,49.8,837.8
2021,Guardian Angels' Primary School,QLD,Primary,1085.0,81.0,29.7,519.0
2021,Our Lady of the Rosary School,QLD,Primary,1085.0,81.0,20.9,353.0
2021,Hawker Park Primary School,WA,Primary,1085.0,81.0,13.2,216.4
2021,Vale Park Primary School,SA,Primary,1085.0,81.0,27.0,474.0
2021,St Dominic's Priory College,SA,Combined,1085.0,81.0,56.1,661.8
2021,Dohertys Creek P-9 College,VIC,Combined,1085.0,81.0,50.2,752.0
2021,Sydney Secondary College Blackwattle Bay Campus,NSW,Secondary,1084.0,81.0,64.3,769.3
2021,Burrawang Public School,NSW,Primary,1084.0,81.0,2.5,38.0
2021,Nareena Hills Public School,NSW,Primary,1084.0,81.0,13.5,246.0
2021,St Joseph's Primary School,NSW,Primary,1084.0,81.0,7.3,72.0
2021,St Mary's Star of the Sea Catholic Primary School,NSW,Primary,1084.0,81.0,21.4,410.0
2021,St Joseph's Catholic Primary School,NSW,Primary,1084.0,81.0,24.8,478.0
2021,Coast Christian School,NSW,Primary,1084.0,81.0,6.4,115.0
2021,St Andrews Primary School,VIC,Primary,1084.0,81.0,6.6,47.0
2021,Pascoe Vale South Primary School,VIC,Primary,1084.0,81.0,18.5,276.0
2021,Glen Katherine Primary School,VIC,Primary,1084.0,81.0,34.8,564.8
2021,Buckley Park College,VIC,Secondary,1084.0,81.0,70.0,974.0
2021,St Bernard's College,VIC,Secondary,1084.0,81.0,113.5,1568.0
2021,Hume Anglican Grammar,VIC,Combined,1084.0,81.0,108.7,1670.1
2021,Everton Park State School,QLD,Primary,1084.0,81.0,32.7,549.0
2021,Siena Catholic Primary School,QLD,Primary,1084.0,81.0,33.0,627.0
2021,Trinity Lutheran College,QLD,Combined,1084.0,81.0,86.9,1255.0
2021,North Woodvale Primary School,WA,Primary,1084.0,81.0,22.1,366.6
2021,St Simon Peter Catholic Primary School,WA,Primary,1084.0,81.0,35.4,582.0
2021,Adelaide High School,SA,Secondary,1084.0,81.0,106.0,1475.8
2021,St Anthony's School,SA,Primary,1084.0,81.0,9.2,137.0
2021,Larrakeyah Primary School,NT,Primary,1084.0,81.0,29.7,459.0
2021,Good Samaritan Catholic Primary School,NSW,Primary,1084.0,81.0,26.7,408.0
2021,The Ponds High School,NSW,Secondary,1084.0,81.0,123.0,1850.6
2021,Bowral Public School,NSW,Primary,1083.0,81.0,31.5,531.0
2021,Our Lady of Mount Carmel Primary School,NSW,Primary,1083.0,81.0,22.2,388.0
2021,St Gabriel's Catholic School,NSW,Primary,1083.0,81.0,14.2,199.0
2021,St Joseph's Catholic Primary School,NSW,Primary,1083.0,81.0,26.2,461.0
2021,St Therese Catholic Primary School,NSW,Primary,1083.0,81.0,11.6,208.0
2021,Marist Catholic College Penshurst,NSW,Secondary,1083.0,81.0,80.7,1077.0
2021,Mater Dei Primary School,NSW,Primary,1083.0,81.0,22.2,375.0
2021,Edmund Rice College,NSW,Secondary,1083.0,81.0,75.5,1030.0
2021,Cape Byron Rudolf Steiner School,NSW,Combined,1083.0,81.0,27.0,370.0
2021,Orange Anglican Grammar School,NSW,Combined,1083.0,81.0,36.7,493.0
2021,Nowra Anglican College,NSW,Combined,1083.0,81.0,78.2,1069.0
2021,St Peter's Anglican College - Broulee,NSW,Combined,1083.0,81.0,48.1,504.0
2021,Queenscliff Primary School,VIC,Primary,1083.0,81.0,10.6,152.6
2021,Red Hill Consolidated School,VIC,Primary,1083.0,81.0,40.4,610.0
2021,St Michael's School,VIC,Primary,1083.0,81.0,29.4,447.0
2021,Beth Rivkah Ladies College,VIC,Combined,1083.0,81.0,37.4,549.7
2021,Albany Hills State School,QLD,Primary,1083.0,81.0,54.1,852.4
2021,St Kieran's School,QLD,Primary,1083.0,81.0,18.1,303.0
2021,St Patrick's College,QLD,Combined,1083.0,81.0,100.2,1400.0
2021,St Thomas More Primary School,QLD,Primary,1083.0,81.0,37.7,657.0
2021,Bassendean Primary School,WA,Primary,1083.0,81.0,18.0,294.4
2021,Millen Primary School,WA,Primary,1083.0,81.0,27.9,490.2
2021,Woodvale Primary School,WA,Primary,1083.0,81.0,23.2,397.2
2021,Margaret River Montessori School,WA,Primary,1083.0,81.0,7.1,113.0
2021,West Beach Primary School,SA,Primary,1083.0,81.0,18.6,321.0
2021,Cornerstone College,SA,Secondary,1083.0,81.0,74.5,831.0
2021,Mount Barker Waldorf School,SA,Combined,1083.0,81.0,27.9,323.0
2021,St Matthew's Primary School,ACT,Primary,1083.0,81.0,20.2,337.0
2021,Fortitude Valley State Secondary College,QLD,Secondary,1083.0,81.0,26.3,295.0
2021,Calvin Christian School,TAS,Combined,1082.0,81.0,41.5,522.0
2021,Five Dock Public School,NSW,Primary,1082.0,80.0,26.2,364.0
2021,Laguna Street Public School,NSW,Primary,1082.0,80.0,23.4,462.0
2021,Brooklyn Public School,NSW,Primary,1082.0,81.0,3.8,66.0
2021,Ku-ring-gai High School,NSW,Secondary,1082.0,81.0,49.1,545.5
2021,Winston Heights Public School,NSW,Primary,1082.0,81.0,21.2,418.0
2021,Bulli Public School,NSW,Primary,1082.0,81.0,15.5,292.0
2021,St Christopher's Catholic Primary School,NSW,Primary,1082.0,81.0,34.3,596.0
2021,St Joseph's Primary School,NSW,Primary,1082.0,80.0,14.2,199.0
2021,"Australian International Academy, Sydney, Strathfield Campus",NSW,Combined,1082.0,81.0,42.4,474.0
2021,Berwick Primary School,VIC,Primary,1082.0,81.0,65.3,1070.0
2021,Preston South Primary School,VIC,Primary,1082.0,81.0,23.0,329.0
2021,Chewton Primary School,VIC,Primary,1082.0,81.0,6.2,67.4
2021,Geelong South Primary School,VIC,Primary,1082.0,81.0,19.9,349.0
2021,Tecoma Primary School,VIC,Primary,1082.0,80.0,29.3,445.0
2021,Torquay P-6 College,VIC,Primary,1082.0,80.0,59.8,997.0
2021,Kingswood Primary School,VIC,Primary,1082.0,81.0,39.5,616.4
2021,Croydon Hills Primary School,VIC,Primary,1082.0,80.0,48.0,730.0
2021,Brentwood Secondary College,VIC,Secondary,1082.0,81.0,124.5,1666.7
2021,Mentone Girls Secondary College,VIC,Secondary,1082.0,81.0,82.3,1065.5
2021,Salesian College Chadstone,VIC,Secondary,1082.0,80.0,88.4,1114.0
2021,St Christopher's School,VIC,Primary,1082.0,80.0,43.9,700.0
2021,Sacred Heart School,VIC,Primary,1082.0,80.0,11.4,148.0
2021,St Simon's School,VIC,Primary,1082.0,81.0,38.0,505.0
2021,St Charles Borromeo School,VIC,Primary,1082.0,81.0,11.5,182.4
2021,St Luke's Catholic Primary School,VIC,Primary,1082.0,80.0,17.0,285.0
2021,King's Christian College,QLD,Combined,1082.0,80.0,222.1,3516.0
2021,Collier Primary School,WA,Primary,1082.0,81.0,17.2,267.6
2021,St Joseph's School,SA,Primary,1082.0,81.0,14.1,223.0
2021,Sunrise Christian School Paradise,SA,Primary,1082.0,80.0,9.4,125.0
2021,Carey Baptist College Forrestdale,WA,Combined,1082.0,80.0,28.3,431.0
2021,Lisieux Catholic Primary School,VIC,Primary,1082.0,80.0,19.6,247.0
2021,University Senior College at Adelaide University,SA,Secondary,1081.0,80.0,37.3,459.5
2021,Caringbah Public School,NSW,Primary,1081.0,80.0,22.8,323.0
2021,Tharawal Public School,NSW,Primary,1081.0,80.0,19.4,358.0
2021,Kirrawee High School,NSW,Secondary,1081.0,80.0,77.6,1156.8
2021,Tempe High School,NSW,Secondary,1081.0,80.0,64.5,949.9
2021,Pittwater High School,NSW,Secondary,1081.0,80.0,76.6,1075.7
2021,Gerringong Public School,NSW,Primary,1081.0,80.0,27.8,413.0
2021,Mary Immaculate Primary School,NSW,Primary,1081.0,80.0,34.1,641.0
2021,St Joseph's Primary School,NSW,Primary,1081.0,80.0,32.0,495.0
2021,St Catherine of Siena Catholic Primary School,NSW,Primary,1081.0,80.0,33.6,630.0
2021,Warranwood Primary School,VIC,Primary,1081.0,80.0,25.9,426.0
2021,St Patrick's School,VIC,Primary,1081.0,80.0,16.7,243.0
2021,Academy of Mary Immaculate,VIC,Secondary,1081.0,80.0,55.4,697.0
2021,St Aloysius College,VIC,Secondary,1081.0,80.0,37.9,427.0
2021,St Francis de Sales School,VIC,Primary,1081.0,80.0,19.9,259.0
2021,St Augustine's Primary School,VIC,Primary,1081.0,80.0,19.6,260.0
2021,Lumen Christi School,VIC,Primary,1081.0,80.0,46.6,733.0
2021,Yeshivah College,VIC,Combined,1081.0,80.0,25.6,412.4
2021,Belgrave Heights Christian School,VIC,Combined,1081.0,80.0,51.3,777.2
2021,St Peter's Primary School,QLD,Primary,1081.0,80.0,29.0,515.0
2021,Noosa Pengari Steiner School,QLD,Combined,1081.0,80.0,24.3,325.0
2021,Coomera Anglican College,QLD,Combined,1081.0,80.0,101.8,1453.0
2021,Grace Lutheran College,QLD,Secondary,1081.0,80.0,104.4,1417.0
2021,Bunbury Primary School,WA,Primary,1081.0,80.0,22.7,434.4
2021,Our Lady of Mount Carmel School,WA,Primary,1081.0,80.0,11.4,161.0
2021,The Silver Tree Steiner School,WA,Primary,1081.0,80.0,12.3,173.2
2021,Mitcham Girls High School,SA,Secondary,1081.0,80.0,60.2,785.9
2021,St Joseph's School,SA,Combined,1081.0,80.0,17.5,283.0
2021,Woodcroft College,SA,Combined,1081.0,80.0,99.0,1316.5
2021,Willunga Waldorf School,SA,Combined,1081.0,80.0,25.2,359.0
2021,Torrens Valley Christian School,SA,Combined,1081.0,80.0,43.7,598.7
2021,Sunrise Christian School Marion,SA,Combined,1080.0,80.0,17.8,234.0
2021,Northern Beaches Secondary College Freshwater Senior Campus,NSW,Secondary,1080.0,80.0,57.8,626.2
2021,Music Industry College,QLD,Secondary,1080.0,80.0,5.9,89.6
2021,Warrimoo Public School,NSW,Primary,1080.0,80.0,8.9,148.0
2021,Redhead Public School,NSW,Primary,1080.0,80.0,14.5,273.0
2021,Canobolas Public School,NSW,Primary,1080.0,80.0,7.2,133.0
2021,St Mark's Catholic College,NSW,Secondary,1080.0,80.0,76.5,1045.5
2021,Our Lady of the Annunciation Catholic Primary School,NSW,Primary,1080.0,80.0,11.9,158.0
2021,Central Coast Steiner School,NSW,Combined,1080.0,80.0,20.0,279.0
2021,Norwest Christian College,NSW,Combined,1080.0,80.0,59.4,853.0
2021,Toongabbie Christian College,NSW,Combined,1080.0,80.0,77.2,1009.0
2021,Montgrove College,NSW,Combined,1080.0,80.0,37.7,559.0
2021,Bonbeach Primary School,VIC,Primary,1080.0,80.0,22.1,353.4
2021,St Francis of Assisi School,VIC,Primary,1080.0,80.0,66.3,1203.0
2021,Clairvaux Catholic School,VIC,Primary,1080.0,80.0,39.0,648.0
2021,Mackenzie State Primary School,QLD,Primary,1080.0,80.0,9.8,164.0
2021,Currumbin Valley State School,QLD,Primary,1080.0,80.0,9.7,155.0
2021,Siena Catholic College,QLD,Secondary,1080.0,80.0,65.7,932.0
2021,San Sisto College,QLD,Secondary,1080.0,80.0,59.9,852.0
2021,Living Faith Lutheran Primary School,QLD,Primary,1080.0,80.0,25.6,491.4
2021,The Glennie School,QLD,Combined,1080.0,80.0,64.3,701.0
2021,Como Secondary College,WA,Secondary,1080.0,80.0,59.8,816.0
2021,Infant Jesus School,WA,Primary,1080.0,80.0,22.4,426.0
2021,Prendiville Catholic College,WA,Secondary,1080.0,80.0,90.8,1118.0
2021,Carmel Adventist College Primary School,WA,Primary,1080.0,80.0,8.5,141.0
2021,Unley High School,SA,Secondary,1080.0,80.0,87.0,1228.2
2021,The Hills Christian Community School,SA,Combined,1080.0,80.0,36.3,502.7
2021,Richmond High School,VIC,Secondary,1080.0,80.0,38.6,453.3
2021,St Edmund's College Canberra,ACT,Combined,1079.0,79.0,59.2,719.0
2021,Mortdale Public School,NSW,Primary,1079.0,80.0,22.6,370.0
2021,Greystanes Public School,NSW,Primary,1079.0,80.0,35.2,672.0
2021,Leura Public School,NSW,Primary,1079.0,80.0,14.8,217.0
2021,Parklea Public School,NSW,Primary,1079.0,79.0,43.1,722.0
2021,Valentine Public School,NSW,Primary,1079.0,79.0,30.1,569.0
2021,St Mary's Primary School,NSW,Primary,1079.0,80.0,20.3,374.0
2021,Gilroy Catholic College,NSW,Secondary,1079.0,80.0,91.2,1342.0
2021,St Patrick's Catholic Primary School,NSW,Primary,1079.0,80.0,20.7,370.0
2021,Mater Maria Catholic College,NSW,Secondary,1079.0,80.0,76.1,1044.0
2021,St Paul's Catholic College,NSW,Secondary,1079.0,79.0,40.8,330.0
2021,St Luke's Catholic Primary School,NSW,Primary,1079.0,79.0,32.1,601.0
2021,St Peter's Primary School,NSW,Primary,1079.0,80.0,27.3,509.0
2021,Condell Park Christian School,NSW,Combined,1079.0,80.0,10.3,94.0
2021,Ceres Primary School,VIC,Primary,1079.0,79.0,10.0,104.0
2021,Watsonia North Primary School,VIC,Primary,1079.0,79.0,36.7,576.0
2021,St Jude the Apostle School,VIC,Primary,1079.0,80.0,19.8,236.0
2021,Stella Maris Catholic Primary School,VIC,Primary,1079.0,80.0,47.7,701.2
2021,Emmaus Catholic Primary School,VIC,Primary,1079.0,80.0,25.6,354.0
2021,Lighthouse Christian College,VIC,Combined,1079.0,80.0,57.6,845.0
2021,St Mary MacKillop Primary School,QLD,Primary,1079.0,79.0,32.5,574.0
2021,Guardian Angels' Catholic Primary School,QLD,Primary,1079.0,79.0,39.4,776.0
2021,Caboolture Montessori School,QLD,Primary,1079.0,79.0,13.1,175.0
2021,Highlands Christian College,QLD,Combined,1079.0,79.0,45.4,624.0
2021,Scarborough Primary School,WA,Primary,1079.0,80.0,14.7,225.8
2021,East Victoria Park Primary School,WA,Primary,1079.0,80.0,22.0,362.0
2021,Kardinya Primary School,WA,Primary,1079.0,80.0,18.4,328.0
2021,West Balcatta Primary School,WA,Primary,1079.0,79.0,28.2,494.8
2021,Goollelal Primary School,WA,Primary,1079.0,79.0,15.8,240.4
2021,St Joseph's School,WA,Primary,1079.0,79.0,21.1,432.0
2021,Athelstone School,SA,Primary,1079.0,79.0,26.4,450.0
2021,Hillcrest Primary School,SA,Primary,1079.0,80.0,22.4,403.0
2021,Christian Brothers College,SA,Combined,1079.0,79.0,70.6,944.0
2021,Cedar College,SA,Combined,1079.0,79.0,65.0,857.5
2021,Mount Stromlo High School,ACT,Secondary,1079.0,79.0,58.2,806.0
2021,St Clare's College,ACT,Secondary,1079.0,80.0,85.8,1058.0
2021,Canberra Christian School,ACT,Primary,1079.0,80.0,10.6,184.0
2021,St Francis Catholic College,NSW,Combined,1079.0,80.0,74.8,1069.0
2021,Illawarra Primary School,TAS,Primary,1078.0,79.0,26.1,407.2
2021,The Canberra College,ACT,Secondary,1078.0,79.0,74.5,1157.0
2021,Bexley North Public School,NSW,Primary,1078.0,79.0,25.6,470.0
2021,Narrabeen North Public School,NSW,Primary,1078.0,79.0,39.4,756.0
2021,Mount Kuring-gai Public School,NSW,Primary,1078.0,79.0,9.8,174.0
2021,Davidson High School,NSW,Secondary,1078.0,79.0,59.9,860.6
2021,Hunter School of Performing Arts,NSW,Combined,1078.0,79.0,74.2,1079.4
2021,Sutton Public School,NSW,Primary,1078.0,79.0,12.4,228.0
2021,Catherine McAuley Westmead,NSW,Secondary,1078.0,79.0,84.0,1204.0
2021,St Therese Catholic Primary School,NSW,Primary,1078.0,79.0,19.8,366.0
2021,St Therese Catholic Primary School,NSW,Primary,1078.0,79.0,30.4,620.0
2021,Casuarina Steiner School,NSW,Primary,1078.0,79.0,9.7,132.0
2021,Mulgrave Primary School,VIC,Primary,1078.0,79.0,29.7,441.4
2021,Richmond West Primary School,VIC,Primary,1078.0,79.0,23.3,306.5
2021,Aspendale Gardens Primary School,VIC,Primary,1078.0,79.0,40.8,645.6
2021,Strathmore Secondary College,VIC,Secondary,1078.0,79.0,140.4,1903.0
2021,Mount St Joseph Girls' College,VIC,Secondary,1078.0,79.0,76.2,1128.0
2021,St Peter's School,VIC,Primary,1078.0,79.0,37.0,549.0
2021,Bayside Christian College,VIC,Combined,1078.0,79.0,50.8,563.2
2021,Dandenong Ranges Steiner School,VIC,Primary,1078.0,79.0,11.0,139.0
2021,St Kevin's School,QLD,Primary,1078.0,79.0,26.9,459.0
2021,Stella Maris School,QLD,Primary,1078.0,79.0,44.4,802.0
2021,Brisbane Christian College,QLD,Combined,1078.0,79.0,56.1,1035.0
2021,Edwardstown Primary School,SA,Primary,1078.0,79.0,27.0,526.0
2021,St Mary's College,SA,Combined,1078.0,79.0,70.6,817.0
2021,Covenant Christian School,ACT,Combined,1078.0,79.0,15.6,183.0
2021,St John Paul II College,ACT,Secondary,1078.0,79.0,66.5,936.0
2021,St Catherine of Siena Catholic Primary School,VIC,Primary,1078.0,79.0,14.4,217.0
2021,Montagu Bay Primary School,TAS,Primary,1077.0,79.0,21.1,328.2
2021,Mt Maria College,QLD,Secondary,1077.0,79.0,78.6,1082.0
2021,Hurstville South Public School,NSW,Primary,1077.0,79.0,32.4,540.0
2021,Barrenjoey High School,NSW,Secondary,1077.0,79.0,59.3,847.5
2021,Blaxland East Public School,NSW,Primary,1077.0,79.0,26.7,430.0
2021,Crestwood High School,NSW,Secondary,1077.0,79.0,73.9,1006.0
2021,St Joan of Arc Catholic Primary School,NSW,Primary,1077.0,79.0,12.5,181.0
2021,Our Lady of Mercy Catholic College Burraneer,NSW,Secondary,1077.0,79.0,29.6,428.0
2021,St Anthony's Primary School,NSW,Primary,1077.0,79.0,21.8,350.0
2021,Xavier Catholic College Ballina,NSW,Secondary,1077.0,79.0,73.2,895.0
2021,Chevalier College,NSW,Secondary,1077.0,79.0,72.5,926.0
2021,The River School,QLD,Primary,1077.0,79.0,10.2,116.0
2021,Duncraig Senior High School,WA,Secondary,1077.0,79.0,110.2,1697.0
2021,Dalmain Primary School,WA,Primary,1077.0,79.0,16.6,262.6
2021,St Andrew's Grammar,WA,Combined,1077.0,79.0,43.7,543.0
2021,Georgiana Molloy Anglican School,WA,Combined,1077.0,79.0,72.8,1088.0
2021,Clapham Primary School,SA,Primary,1077.0,79.0,17.8,262.0
2021,Sunrise Christian School Morphett Vale,SA,Primary,1077.0,79.0,8.1,114.0
2021,St Mark's Lutheran School,SA,Primary,1077.0,79.0,20.9,318.0
2021,St John Vianney's Primary School,ACT,Primary,1077.0,79.0,10.8,125.0
2021,Alpha Omega Senior College,NSW,Secondary,1077.0,79.0,46.8,472.0
2021,Port Macquarie Steiner School,NSW,Primary,1077.0,79.0,3.8,35.0
2021,Yarralinka Primary School,WA,Primary,1077.0,79.0,3.8,41.2
2021,Humanitas High School,QLD,Secondary,1077.0,79.0,1.8,17.0
2021,St Philomena School,QLD,Combined,1076.0,79.0,17.6,235.0
2021,Jannali East Public School,NSW,Primary,1076.0,79.0,18.6,352.0
2021,Strathfield Girls High School,NSW,Secondary,1076.0,79.0,76.5,1080.4
2021,Wallsend South Public School,NSW,Primary,1076.0,79.0,29.1,559.0
2021,St Patrick's Marist College,NSW,Secondary,1076.0,79.0,75.7,1066.0
2021,Holy Cross Catholic Primary School,NSW,Primary,1076.0,79.0,11.6,168.0
2021,Thomas Hassall Anglican College,NSW,Combined,1076.0,79.0,124.1,1725.0
2021,St Philip's Christian College - Gosford,NSW,Combined,1076.0,79.0,51.6,602.0
2021,Kedron State High School,QLD,Secondary,1076.0,79.0,128.6,1684.4
2021,St Joseph's Catholic Primary School,QLD,Primary,1076.0,79.0,40.0,672.6
2021,St Francis Xavier School,QLD,Primary,1076.0,79.0,35.5,659.0
2021,Concordia Lutheran College,QLD,Combined,1076.0,79.0,48.7,595.0
2021,Kalamunda Primary School,WA,Primary,1076.0,79.0,19.6,352.8
2021,Beaumaris Primary School,WA,Primary,1076.0,79.0,42.2,740.0
2021,John Septimus Roe Anglican Community School,WA,Combined,1076.0,79.0,114.6,1630.0
2021,Geraldton Grammar School,WA,Combined,1076.0,79.0,40.6,513.0
2021,Peter Moyes Anglican Community School,WA,Combined,1076.0,79.0,78.9,1227.0
2021,Basket Range Primary School,SA,Primary,1076.0,79.0,5.8,49.0
2021,Giralang Primary School,ACT,Primary,1076.0,79.0,24.0,296.4
2021,Hammond Park Catholic Primary School,WA,Primary,1076.0,79.0,21.6,362.0
2021,St Paul the Apostle Catholic Primary School,VIC,Primary,1076.0,79.0,22.0,313.6
2021,The Village School Gold Coast,QLD,Primary,1076.0,79.0,1.2,13.0
2021,Maroubra Bay Public School,NSW,Primary,1075.0,78.0,24.4,429.0
2021,Northmead Public School,NSW,Primary,1075.0,78.0,38.4,718.0
2021,Holy Cross Catholic Primary School,NSW,Primary,1075.0,78.0,17.5,313.0
2021,Australian Islamic College of Sydney,NSW,Combined,1075.0,78.0,81.0,1390.0
2021,Edithvale Primary School,VIC,Primary,1075.0,78.0,30.1,447.4
2021,St Mary's College Melbourne,VIC,Secondary,1075.0,78.0,46.4,526.0
2021,Edinburgh College,VIC,Combined,1075.0,78.0,35.7,429.0
2021,Oakleigh Grammar,VIC,Combined,1075.0,78.0,61.3,589.0
2021,Ferny Grove State School,QLD,Primary,1075.0,78.0,58.5,852.0
